class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
1,927,384,9,118,4,646,351,3,118,4,485,287,1,73,3,337,229,1,37,1,255,190,1,28,0,198,157,0,24,0,154,138,0,18,0,130,122,0,14,0,90,104,0,11,0,57,75,0,8,0,19,51,0,4,0,1,11,0,0,0,660,570,0,197,15,660,570,0,197,15,660,570,0,197,15,660,570,0,197,15,659,569,0,196,15,646,553,0,190,15,602,512,0,187,15,553,443,0,183,14,497,400,0,169,12,435,347,0,161,12,219,191,0,117,9,87,111,0,66,3,138.4939639,138.244403,20295.31346,76.8315671,99.3943116,114.3992249,124.8774046,133.830559,147.9281374,163.1441798,178.624329,200.5317173,76.8315671,99.3943116,114.3992249,124.8774046,133.830559,147.9281374,163.1441798,178.624329,200.5317173,112.3229477,155.2145027,169.553721,180.3991422,191.4269865,217.1150176,228.5765066,243.1976994,268.1628731,5979.500037,11179.07148,13448.04003,15512.86382,17291.73499,22435.91399,24863.99394,27870.87145,32818.28201
1,721,290,18,27,1,511,278,4,25,1,401,231,4,15,1,310,191,4,9,1,248,170,3,7,1,200,144,3,6,1,166,128,3,5,1,137,107,2,2,1,113,86,0,1,0,72,62,0,1,0,40,34,0,1,0,4,5,0,1,0,512,464,4,60,17,512,464,4,60,17,512,464,4,60,17,512,464,4,58,17,508,463,4,58,17,494,449,4,57,17,455,402,1,55,16,415,367,1,54,16,351,325,0,48,16,291,281,0,43,14,123,160,0,33,9,58,84,0,22,9,152.3176206,155.8590533,26497.12449,84.1675184,101.4251218,114.081378,124.812756,138.391937,155.4287416,172.7008542,194.157092,244.12619,84.1675184,101.4251218,114.081378,124.812756,138.391937,155.4287416,172.7008542,194.157092,244.12619,135.8577711,152.8688369,169.1677207,182.1924295,208.3042029,227.2336141,246.3365647,283.8293316,332.7946275,9021.553324,11111.52976,13701.00435,15959.35058,19753.47112,24802.04865,28841.34639,35852.44229,53102.85104
1,1031,482,3,13,5,636,451,0,11,5,433,349,0,4,1,323,260,0,3,0,251,195,0,2,0,209,148,0,1,0,171,126,0,1,0,133,92,0,0,0,89,55,0,0,0,52,29,0,0,0,24,17,0,0,0,0,2,0,0,0,640,856,0,20,18,640,856,0,20,18,640,856,0,20,18,640,856,0,20,18,639,856,0,20,17,633,852,0,19,17,606,814,0,17,16,575,769,0,17,16,532,711,0,14,15,474,633,0,12,14,308,444,0,6,9,200,307,0,3,6,255.5371911,253.3081651,93459.51711,104.4920846,121.0927302,136.9668426,152.5756592,170.2971345,187.642511,255.4632676,483.3281614,600.2552034,104.4920846,121.0927302,136.9668426,152.5756592,170.2971345,187.642511,255.4632676,483.3281614,600.2552034,166.1358977,180.7540877,197.0358693,221.1509049,233.2457664,247.5702491,355.4739046,695.0609495,795.8360288,12884.64301,15452.14596,18261.40961,23277.41591,25944.89917,29626.2574,53793.15652,227366.7511,312447.428
1,299,186,27,626,2,197,104,1,617,2,160,69,0,336,2,123,53,0,167,1,87,40,0,91,1,72,27,0,56,1,56,16,0,38,0,40,10,0,25,0,27,7,0,10,0,9,5,0,6,0,2,2,0,4,0,0,0,0,0,0,207,178,0,740,15,207,178,0,740,15,207,178,0,740,15,207,178,0,740,15,207,178,0,739,15,207,176,0,736,15,179,166,0,720,14,146,153,0,701,14,119,143,0,680,13,87,125,0,641,8,36,67,0,521,5,11,29,0,404,4,172.9657445,174.5458556,58423.33627,41.4428826,46.8191774,52.6732905,61.8093626,83.820221,136.1438918,184.4793795,327.0291048,483.6840761,41.4428826,46.8191774,52.6732905,61.8093626,83.820221,136.1438918,184.4793795,327.0291048,483.6840761,60.67333716,68.81497821,75.82797325,84.77484544,112.7594423,200.4948873,254.1299734,469.4820133,720.7994979,1761.419793,2274.924407,2791.781327,3459.64544,5826.870368,18964.82665,30458.87205,101840.4445,249833.7219
1,154,116,13,73,37,55,104,1,55,37,35,77,1,33,18,22,55,1,19,8,19,45,1,14,7,12,37,1,11,5,10,30,1,7,3,9,28,1,4,2,7,19,1,4,1,4,15,1,2,1,1,12,0,1,1,0,2,0,0,0,51,190,2,65,85,51,190,2,65,85,51,190,2,65,85,51,190,2,65,85,51,190,2,65,85,50,190,1,63,83,45,188,0,58,80,43,180,0,46,75,37,166,0,36,68,26,146,0,30,59,11,100,0,8,37,7,64,0,4,26,136.4378361,139.0248854,24682.81026,52.992359,75.8723056,94.295691,104.6998052,117.762756,139.5269652,154.225964,174.2127988,207.0819216,52.992359,75.8723056,94.295691,104.6998052,117.762756,139.5269652,154.225964,174.2127988,207.0819216,85.78873453,109.2425905,147.2241256,163.0731502,179.3184269,199.251811,221.6046775,239.3075157,294.1829446,3426.054748,5520.544373,10045.7804,12292.86754,14875.20824,18045.05902,23441.92092,27508.47769,40791.02751
1,347,244,0,14,5,209,234,0,11,5,162,182,0,8,4,113,137,0,5,3,89,108,0,3,2,69,93,0,3,1,56,82,0,3,0,41,68,0,2,0,34,58,0,2,0,22,42,0,2,0,10,28,0,2,0,1,6,0,0,0,210,364,0,19,17,210,364,0,19,17,210,364,0,19,17,210,364,0,19,17,210,362,0,18,17,207,356,0,16,17,194,330,0,16,16,175,304,0,12,14,152,265,0,11,13,121,238,0,9,10,66,126,0,5,9,26,61,0,2,9,130.9671669,134.4650784,19874.66233,72.8106958,92.2818912,104.5357969,111.5111452,120.938675,130.6451812,141.7226728,158.877616,186.7821563,72.8106958,92.2818912,104.5357969,111.5111452,120.938675,130.6451812,141.7226728,158.877616,186.7821563,121.8770196,144.210884,155.009489,162.4953667,172.3570072,180.4294742,194.3734092,226.1392173,272.8725331,6408.281415,9477.491447,11272.69434,12669.79052,14096.51699,15479.88146,17840.76462,24508.54726,32974.56896
1,2230,270,1,17,13,1693,262,0,15,13,1218,212,0,13,7,860,162,0,6,2,646,134,0,4,0,514,103,0,4,0,398,79,0,2,0,314,69,0,2,0,233,54,0,2,0,174,37,0,0,0,85,22,0,0,0,7,2,0,0,0,1752,695,0,38,46,1752,695,0,38,46,1752,695,0,38,46,1752,694,0,38,46,1749,693,0,38,45,1735,685,0,38,44,1625,655,0,34,40,1528,596,0,30,39,1389,540,0,29,39,1160,464,0,26,35,644,269,0,15,25,304,160,0,9,18,122.8876443,124.0574708,16678.57304,75.899536,89.098175,99.169018,106.076904,113.632709,121.235474,133.372238,153.488281,181.805054,75.899536,89.098175,99.169018,106.076904,113.632709,121.235474,133.372238,153.488281,181.805054,115.6105054,139.5473832,147.7712962,156.4732361,164.1262459,173.1516825,184.0086111,217.9142495,243.8729785,6246.351801,9306.079029,10458.56465,11552.46547,12793.65145,14206.78029,16117.32668,22526.74333,27936.97347
1,388,52,2,1,1,355,50,1,1,1,228,35,1,1,1,108,22,0,0,1,47,16,0,0,1,24,13,0,0,1,13,10,0,0,1,8,8,0,0,1,5,6,0,0,1,1,5,0,0,1,1,5,0,0,0,0,0,0,0,0,365,73,0,1,5,365,73,0,1,5,365,73,0,1,5,365,73,0,1,5,365,73,0,1,5,362,73,0,1,5,355,72,0,1,4,351,69,0,1,4,333,66,0,1,3,312,55,0,1,3,265,37,0,1,2,225,17,0,1,2,492.1449061,498.8684349,274205.9048,144.9798399,441.8289552,526.5048032,552.9013734,571.736679,588.4172178,606.9982972,607,607,144.9798399,441.8289552,526.5048032,552.9013734,571.736679,588.4172178,606.9982972,607,607,214.0870408,613.2915078,773.3984606,806.9323023,821.6688376,834.1255568,846.4897532,858.4276324,858.4276324,22224.39998,170930.1812,293048.4583,323033.589,336154.5365,347274.1954,358207.5754,368449,368449
1,280,228,4,18,3,113,224,1,18,3,96,192,0,13,1,65,142,0,10,0,49,121,0,9,0,37,105,0,7,0,30,88,0,6,0,23,75,0,6,0,15,62,0,6,0,7,42,0,3,0,6,26,0,0,0,1,4,0,0,0,116,384,1,28,4,116,384,1,28,4,116,384,1,28,4,116,384,1,28,4,114,384,1,28,4,111,382,1,26,4,90,358,1,26,4,82,335,1,25,4,71,302,1,22,4,52,265,1,19,3,14,157,0,15,3,4,98,0,7,1,153.835687,159.3899997,27275.6532,86.1345332,107.266312,120.4967164,136.5916264,147.958069,159.9721138,172.905026,189.2626368,213.6416558,86.1345332,107.266312,120.4967164,136.5916264,147.958069,159.9721138,172.905026,189.2626368,213.6416558,149.4470305,168.5669611,183.2523869,205.8225695,219.687718,231.0332285,243.1029787,263.8763593,312.0559252,9947.404746,13394.76254,15876.33876,19050.28123,23064.57226,25554.71073,28090.14206,32272.05684,44662.10392
1,433,246,5,12,0,224,239,0,12,0,161,198,0,9,0,103,154,0,7,0,75,130,0,6,0,60,107,0,3,0,47,90,0,2,0,35,71,0,2,0,21,52,0,1,0,17,39,0,1,0,6,20,0,0,0,0,3,0,0,0,225,426,0,43,2,225,426,0,43,2,225,426,0,43,2,224,426,0,43,2,220,425,0,43,2,209,416,0,42,2,191,394,0,40,2,168,353,0,33,2,139,319,0,28,2,103,268,0,22,2,41,150,0,10,2,11,86,0,2,2,165.2217123,162.7363086,41196.46185,84.5516265,100.242165,110.6022035,121.471344,130.6345215,143.486679,160.888329,179.833374,222.8529625,84.5516265,100.242165,110.6022035,121.471344,130.6345215,143.486679,160.888329,179.833374,222.8529625,132.5722256,153.7245458,168.0381858,175.9018051,184.7694098,205.0199925,222.262731,236.5817263,302.5337875,8382.102503,11337.03792,13434.85867,14949.01032,16307.18896,18997.58023,23737.41263,26576.9325,43075.26325
1,828,434,19,125,10,448,390,5,123,10,309,309,4,80,3,190,246,2,45,2,139,207,1,27,2,103,173,0,15,1,78,138,0,9,1,55,112,0,8,1,32,76,0,5,1,18,59,0,5,0,7,31,0,3,0,0,4,0,0,0,454,710,1,220,31,454,710,1,220,31,454,710,1,220,31,454,710,0,219,31,453,708,0,215,29,445,692,0,207,26,409,617,0,187,24,370,546,0,172,23,321,480,0,153,20,255,370,0,127,17,115,149,0,53,12,37,80,0,23,8,139.6187709,142.4277016,21912.14888,72.569206,96.635986,111.857315,124.771606,135.847961,150.280517,164.3377075,178.791626,194.4102935,72.569206,96.635986,111.857315,124.771606,135.847961,150.280517,164.3377075,178.791626,194.4102935,109.7232634,155.2705111,171.36494,181.5548048,197.6507025,219.2650344,229.7826299,240.5344162,279.1211319,5499.09348,11236.09356,13787.10809,15725.3788,17814.87417,23247.08557,25222.0686,27576.34841,34779.88303
1,362,468,44,434,15,50,392,8,404,15,34,309,4,229,8,21,224,2,130,3,10,175,1,90,3,6,136,0,57,3,5,118,0,47,3,4,100,0,36,2,3,77,0,25,2,3,61,0,18,1,1,40,0,5,0,0,9,0,0,0,39,634,3,561,86,39,634,3,561,86,39,634,3,561,86,39,634,3,561,86,39,631,3,559,86,37,627,3,549,84,32,615,2,526,77,28,584,1,506,75,25,550,0,482,73,20,498,0,445,60,6,350,0,318,42,4,234,0,179,26,111.6529786,113.4435399,16054.68737,45.1450194,57.3874688,71.1518094,88.1796272,102.369506,116.468637,131.4527346,149.2974976,181.9949284,45.1450194,57.3874688,71.1518094,88.1796272,102.369506,116.468637,131.4527346,149.2974976,181.9949284,69.29196515,87.4213509,106.2766354,138.6115974,155.6593767,169.3238732,183.5603838,217.887274,249.08252,2275.953227,3594.86626,5248.570536,9133.299846,11248.37044,13434.19084,15938.43893,22643.14316,29074.59132
1,1348,1102,1,8,3,451,1092,0,8,3,296,854,0,6,1,185,640,0,5,1,127,524,0,4,1,91,455,0,3,1,65,392,0,3,1,45,323,0,2,1,26,254,0,2,1,11,200,0,2,0,3,120,0,1,0,0,24,0,0,0,396,2040,0,17,9,396,2040,0,17,9,396,2040,0,17,9,396,2040,0,17,9,395,2038,0,16,8,388,2032,0,16,7,342,1932,0,14,7,302,1834,0,14,6,253,1711,0,13,6,203,1544,0,11,6,78,1021,0,7,4,27,635,0,4,3,132.2528017,132.1108689,18683.5119,85.6089236,98.859851,108.0330137,116.6084836,124.5191915,134.3309328,146.9776942,164.2153082,185.7343892,85.6089236,98.859851,108.0330137,116.6084836,124.5191915,134.3309328,146.9776942,164.2153082,185.7343892,139.5580046,152.4124278,161.8408272,169.4824901,176.7127397,185.6393238,213.6610153,227.1312998,246.15782,9409.863178,10976.04668,12320.50618,13660.36292,14950.42749,16492.76133,21455.85718,24928.87655,29184.11909
1,144,83,26,219,11,30,61,1,174,11,19,35,0,93,8,11,25,0,53,2,9,17,0,31,1,3,13,0,19,1,2,9,0,15,0,2,6,0,10,0,1,6,0,8,0,1,4,0,5,0,1,4,0,2,0,0,1,0,0,0,34,113,0,242,94,34,113,0,242,94,34,113,0,242,94,34,113,0,237,94,34,113,0,221,94,34,113,0,205,93,30,108,0,191,90,28,99,0,169,87,26,96,0,148,85,20,84,0,115,77,8,43,0,41,59,2,28,0,15,41,87.63756127,84.01750292,11784.78123,40.8414914,47.8946898,53.114075,58.497107,66.953125,76.1859474,91.3446042,112.3024174,147.8171628,40.8414914,47.8946898,53.114075,58.497107,66.953125,76.1859474,91.3446042,112.3024174,147.8171628,62.65701097,70.32654069,76.09994987,82.91533879,93.98581199,105.0646649,129.4142658,158.5171018,197.2261191,1376.436413,2268.748119,2732.854747,3297.775113,4161.502339,5132.064481,7157.944635,11343.08581,15910.20963
1,347,419,219,888,8,84,297,54,876,8,53,225,32,613,7,31,141,22,400,3,21,112,15,302,1,17,87,13,237,0,12,70,9,193,0,9,58,6,148,0,7,47,4,111,0,6,36,4,79,0,0,22,1,45,0,0,1,0,8,0,79,424,32,1318,28,79,424,32,1318,28,79,424,32,1318,28,78,424,32,1315,28,78,424,31,1293,26,73,416,28,1241,26,65,397,24,1165,26,54,375,19,1070,24,43,353,16,990,19,32,304,10,837,17,12,186,1,440,14,0,106,1,164,12,110.7744006,108.7530091,19767.15502,43.293762,49.396485,55.989502,62.766571,72.914123,89.368164,111.914245,151.276184,211.789612,43.293762,49.396485,55.989502,62.766571,72.914123,89.368164,111.914245,151.276184,211.789612,65.70933635,73.34758847,81.61119343,91.45886165,103.5756963,121.5083665,160.9982413,220.210923,320.9798857,2058.169795,2558.353605,3179.194341,3990.801348,5031.975097,6806.227144,12213.0449,23555.17281,47865.41825
1,594,693,5,61,3,172,670,1,61,3,115,520,0,37,3,72,403,0,26,2,57,333,0,22,1,43,285,0,18,0,30,249,0,11,0,23,199,0,10,0,16,151,0,10,0,8,115,0,6,0,2,62,0,5,0,0,15,0,0,0,155,1091,0,103,7,155,1091,0,103,7,155,1091,0,103,7,155,1091,0,103,7,152,1089,0,102,7,147,1089,0,100,7,129,1048,0,98,7,115,997,0,92,6,102,942,0,90,6,75,851,0,88,6,31,597,0,71,4,12,410,0,56,4,144.2761007,145.1416702,23524.28954,79.093445,98.882172,111.132431,123.960014,136.359558,151.208588,167.5695345,184.525268,206.151249,79.093445,98.882172,111.132431,123.960014,136.359558,151.208588,167.5695345,184.525268,206.151249,121.4519611,155.1961025,167.9368585,178.9325989,191.7813449,220.8170553,232.0856144,247.8154036,301.2029206,6240.400245,11410.46428,13461.68912,15151.893,17262.67409,23555.82259,26064.05096,28955.95725,43194.32675
1,1514,1178,8,72,0,513,1127,3,70,0,334,904,2,52,0,188,688,2,33,0,136,569,2,26,0,91,487,2,17,0,66,412,1,11,0,45,350,0,7,0,33,272,0,7,0,20,203,0,5,0,8,132,0,3,0,0,30,0,1,0,497,2087,2,177,9,497,2087,2,177,9,497,2087,2,177,9,496,2087,2,177,8,495,2083,2,171,8,486,2067,1,160,8,438,1949,1,146,7,395,1833,1,133,7,329,1651,1,120,6,250,1368,1,93,6,94,815,0,42,3,26,491,0,16,1,115.4426531,116.0322488,14692.12225,70.5229276,84.213452,95.388175,102.9195106,110.3437975,118.2078248,127.3077414,139.9087888,164.7946149,70.5229276,84.213452,95.388175,102.9195106,110.3437975,118.2078248,127.3077414,139.9087888,164.7946149,103.7422725,129.5832752,142.7153585,151.040149,159.8687085,168.7046612,178.5104962,193.0717695,229.255731,5027.639046,7789.183394,9821.244371,10821.0694,12184.77796,13629.69004,15154.90308,17473.01012,25190.09389
1,334,170,126,280,26,167,122,29,252,26,113,81,18,150,14,71,58,15,104,7,48,40,11,76,6,37,29,9,58,6,29,26,6,47,5,22,18,5,34,5,15,17,4,25,3,10,11,4,17,2,1,3,1,10,0,0,0,0,2,0,166,209,14,437,110,166,209,14,437,110,166,209,14,437,110,166,209,14,436,110,165,208,13,426,109,160,204,10,415,107,149,192,8,385,104,137,169,5,352,97,119,146,4,324,89,92,120,1,270,77,47,65,0,144,51,11,28,0,58,30,127.5339625,126.164151,24780.84642,48.676529,57.675964,67.8193055,78.660919,91.7293395,105.691773,123.995529,158.256836,257.975586,48.676529,57.675964,67.8193055,78.660919,91.7293395,105.691773,123.995529,158.256836,257.975586,74.16159515,85.35157482,101.0244313,112.6201902,142.0655047,156.2980016,176.3725649,232.3842922,376.7830223,2638.941497,3508.889794,4862.068898,5944.833018,9352.704,11107.84657,14045.12348,23723.90845,60710.53471
1,923,622,8,25,1,525,618,4,24,1,401,476,3,19,0,294,357,2,11,0,251,283,2,10,0,199,228,2,8,0,155,176,1,7,0,114,137,0,5,0,90,110,0,2,0,56,75,0,2,0,26,37,0,2,0,1,4,0,0,0,516,1010,6,42,5,516,1010,6,42,5,516,1010,6,42,5,516,1010,6,42,5,515,1010,5,42,5,508,1003,5,42,4,459,963,5,40,4,415,915,5,39,4,368,842,5,36,4,298,750,5,32,3,112,518,1,23,3,37,361,1,16,2,136.8812047,133.4415333,19855.58025,85.6925542,101.1347872,111.526337,121.3486506,130.836731,140.4861572,155.0348512,169.165811,190.7454366,85.6925542,101.1347872,111.526337,121.3486506,130.836731,140.4861572,155.0348512,169.165811,190.7454366,135.6906352,153.0593458,164.6383982,173.1826845,181.1211135,194.1812746,218.9836633,229.7571275,252.6456707,8953.59402,11157.28489,12753.35036,14265.2998,15822.47816,17704.22715,23047.28394,25322.38474,29919.07818
1,498,289,3,25,1,343,283,1,25,1,263,234,1,17,0,191,171,1,11,0,154,135,1,8,0,134,121,1,8,0,107,88,1,7,0,84,66,1,5,0,69,54,0,4,0,53,41,0,3,0,26,28,0,1,0,2,3,0,0,0,349,424,2,38,3,349,424,2,38,3,349,424,2,38,3,349,424,2,38,3,349,422,2,37,3,344,414,2,37,3,320,402,2,36,3,291,377,2,35,2,240,352,2,34,2,188,304,2,31,2,94,197,1,22,1,44,111,0,20,0,125.9545225,126.3218691,17558.18258,71.002655,85.152588,98.861641,110.473572,120.5912475,131.545777,146.1951405,161.583069,183.4135135,71.002655,85.152588,98.861641,110.473572,120.5912475,131.545777,146.1951405,161.583069,183.4135135,105.846026,137.4297605,149.8784883,161.4486586,173.496971,182.8103453,210.2874289,226.1471495,247.0248243,5462.685886,9038.988618,10589.06518,12412.00757,14182.89561,15988.61748,20633.17398,24570.11087,28749.69886
1,309,290,0,2,1,87,287,0,2,1,67,215,0,1,0,48,147,0,1,0,29,114,0,1,0,25,100,0,1,0,15,80,0,0,0,7,62,0,0,0,4,46,0,0,0,3,32,0,0,0,2,22,0,0,0,0,6,0,0,0,85,513,0,3,1,85,513,0,3,1,85,513,0,3,1,85,513,0,3,1,84,513,0,3,1,82,509,0,3,1,73,487,0,3,1,62,460,0,3,1,49,426,0,3,1,31,373,0,3,1,12,243,0,2,0,4,161,0,1,0,155.2646134,155.6953901,26264.19563,97.076349,113.5316572,125.3737945,133.1409116,145.180374,157.591815,170.7698029,191.3970612,214.5482253,97.076349,113.5316572,125.3737945,133.1409116,145.180374,157.591815,170.7698029,191.3970612,214.5482253,154.5832651,169.4220376,178.6600568,190.9029752,217.2753344,226.9267271,237.1636152,255.4039593,310.3245137,11382.72042,13605.13114,15279.7538,17489.77037,22637.93617,24523.85948,26646.07358,30566.40333,43937.40005
1,352,469,4,30,7,54,461,1,28,7,36,356,1,21,5,22,292,1,12,2,16,253,0,6,1,12,213,0,5,0,7,179,0,3,0,4,151,0,1,0,0,122,0,1,0,0,85,0,0,0,0,52,0,0,0,0,15,0,0,0,49,751,0,46,16,49,751,0,46,16,49,751,0,46,16,49,751,0,46,16,48,751,0,46,16,46,746,0,43,16,38,715,0,41,13,36,692,0,40,11,30,653,0,37,10,27,590,0,31,8,8,422,0,21,6,2,290,0,19,2,156.3817989,155.3663559,26889.91199,88.6188633,107.0061524,120.3568506,135.8026736,149.4150805,165.5581546,179.2355983,193.4904052,225.8700354,88.6188633,107.0061524,120.3568506,135.8026736,149.4150805,165.5581546,179.2355983,193.4904052,225.8700354,140.93424,163.2145295,177.9930269,191.9486404,220.5907925,232.8217006,246.5225576,272.0415196,313.6005556,9413.105997,12496.72882,14857.15482,17456.61758,23028.74124,26044.17459,28747.24981,33737.87024,46885.88658
1,204,84,169,240,9,54,36,57,232,9,34,19,36,165,6,17,14,23,101,2,9,8,18,74,2,5,6,15,55,2,4,3,12,38,2,3,2,9,30,1,2,1,6,24,1,2,1,5,19,0,0,0,2,7,0,0,0,0,1,0,55,77,45,473,56,55,77,45,473,56,55,77,45,473,56,55,76,45,472,56,55,76,43,464,56,50,75,37,450,55,45,67,31,433,53,37,64,27,406,52,31,60,22,367,50,22,54,14,325,45,10,30,2,210,33,1,23,0,120,22,145.9675509,138.3548026,34807.91547,50.124191,57.256134,64.6295395,76.566162,90.991394,110.663452,132.2835085,185.170646,375.3119895,50.124191,57.256134,64.6295395,76.566162,90.991394,110.663452,132.2835085,185.170646,375.3119895,74.57920953,83.5989406,95.50484607,105.4781318,137.2387834,159.2106012,195.2107389,273.5688561,520.7730976,2690.67568,3433.299945,4305.733456,5353.719169,9182.308555,12321.02243,17186.5525,33448.56526,117908.0399
1,192,85,9,51,5,132,79,0,50,5,98,61,0,26,3,75,46,0,15,2,65,36,0,13,2,59,25,0,10,1,49,19,0,9,1,44,12,0,5,1,31,6,0,5,1,18,4,0,3,0,7,2,0,2,0,0,1,0,0,0,134,113,0,69,26,134,113,0,69,26,134,113,0,69,26,134,113,0,68,26,134,112,0,68,26,132,110,0,66,24,124,101,0,66,23,117,94,0,65,22,108,87,0,63,22,94,76,0,62,20,52,53,0,53,16,19,38,0,41,12,136.451335,131.9160527,21907.6137,67.3845582,81.7174514,96.8547437,106.0613738,116.848571,127.9783564,141.0000394,156.7842288,208.6282075,67.3845582,81.7174514,96.8547437,106.0613738,116.848571,127.9783564,141.0000394,156.7842288,208.6282075,101.0965024,133.8449159,148.0596483,157.6642902,166.9990983,178.0690041,203.6550785,230.6069225,274.8651259,4879.709768,8567.8544,10336.67145,11754.05448,13405.69409,15040.28581,19006.76309,25132.04703,30945.25757
1,241,296,10,43,8,65,274,7,37,8,39,199,3,22,5,20,125,3,14,1,11,102,1,13,0,8,79,1,9,0,6,70,1,8,0,5,55,1,7,0,5,46,0,5,0,2,31,0,2,0,1,18,0,1,0,0,2,0,0,0,57,445,5,60,31,57,445,5,60,31,57,445,5,60,31,57,445,5,60,31,55,445,5,59,30,55,442,5,57,30,49,427,4,55,28,39,417,2,52,27,29,407,1,48,24,22,380,1,42,21,10,282,0,24,14,0,225,0,16,9,157.5431014,163.4170175,31089.26522,75.5601805,90.6532958,103.3425906,113.8005618,125.417536,143.4550048,173.5923987,209.0800176,273.8514895,75.5601805,90.6532958,103.3425906,113.8005618,125.417536,143.4550048,173.5923987,209.0800176,273.8514895,112.4079317,144.1039727,155.2163551,166.4166048,184.2010921,230.5383688,280.8219058,321.8314461,379.4148676,6047.507644,9693.937279,11407.43599,13077.60435,16051.49265,24330.92481,32937.84773,47170.33097,60999.27909
1,962,523,29,276,16,448,435,8,246,16,321,347,6,160,13,198,260,3,101,9,155,219,2,69,6,116,185,2,51,6,95,159,2,41,5,67,133,1,29,4,44,104,0,23,3,28,77,0,15,2,10,31,0,8,2,0,3,0,0,0,439,852,2,405,108,439,852,2,405,108,439,852,2,404,108,439,852,2,403,108,438,852,2,401,108,426,838,2,389,104,385,796,2,363,96,351,754,2,342,93,304,685,2,310,90,249,603,1,272,76,123,333,0,166,46,58,156,0,101,32,120.5143127,119.6865417,16765.3611,60.37677,78.549927,94.418083,105.796737,114.8062215,124.03656,134.1499485,149.652191,173.7261965,60.37677,78.549927,94.418083,105.796737,114.8062215,124.03656,134.1499485,149.652191,173.7261965,92.42737055,114.6084711,144.4341524,155.251662,165.6225263,175.7314299,185.8200379,215.4760513,236.7003503,4050.190333,6076.604674,9984.567314,11435.22169,12943.46998,14714.82915,16407.06366,22162.98577,26555.7051
1,158,92,53,150,2,86,74,26,144,2,67,56,18,92,1,40,44,12,58,0,31,34,11,40,0,25,30,9,31,0,21,26,6,26,0,10,20,4,24,0,8,16,3,19,0,5,9,2,15,0,3,4,1,11,0,0,1,0,2,0,85,128,29,203,10,85,128,29,203,10,85,128,29,203,10,84,128,28,203,10,82,126,28,203,10,79,124,26,199,10,69,110,23,186,10,66,100,20,178,7,55,90,14,164,5,42,73,7,135,3,17,40,4,81,2,6,19,1,42,2,141.0772251,138.8185543,28272.32618,53.6827276,63.523328,76.7817568,94.4181828,111.855576,134.83617,156.7798832,188.481775,249.7724306,53.6827276,63.523328,76.7817568,94.4181828,111.855576,134.83617,156.7798832,188.481775,249.7724306,78.27030584,89.17559896,106.1657404,141.4896856,161.1384412,189.3356401,233.0692078,272.030323,336.0508182,2967.422669,3790.526228,5306.113645,9809.601736,12418.53973,17062.95431,25792.97963,32969.17549,54563.6556
