class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
0,163,70,4,33,13,107,62,3,32,13,87,51,0,18,5,58,37,0,7,3,48,27,0,5,2,43,22,0,2,1,38,16,0,1,1,36,14,0,0,0,30,11,0,0,0,28,4,0,0,0,13,3,0,0,0,1,1,0,0,0,109,97,2,46,29,109,97,2,46,29,109,97,2,46,29,109,97,2,46,29,109,96,2,46,29,105,93,2,46,28,91,86,2,45,25,83,79,2,43,23,72,72,2,39,19,53,61,2,34,14,18,40,2,17,12,5,27,2,10,4,125.377850614841,126.15938434628976,19957.985373875203,49.0373942,76.50859960000003,89.180292,101.97992579999999,111.47847000000002,128.40980819999996,140.7947052,164.36499000000003,191.68715800000007,49.0373942,76.50859960000003,89.180292,101.97992579999999,111.47847000000002,128.40980819999996,140.7947052,164.36499000000003,191.68715800000007,68.7443599460994,116.01343795202658,142.07830838237763,158.7062402139027,170.24301332937517,182.82411787043884,203.6319517322031,229.79447165756358,266.57009946037425,2200.610553873732,6096.173451301964,9158.481189212647,11356.266661419702,12980.008571782559,14928.784063927647,17715.945481146337,24388.697123870727,30365.064978087656
0,516,119,16,144,0,386,97,6,144,0,303,54,4,95,0,238,34,3,57,0,198,26,2,39,0,161,21,2,32,0,139,15,2,22,0,122,14,1,15,0,92,11,0,10,0,69,8,0,6,0,49,3,0,3,0,7,0,0,1,0,398,151,8,235,3,398,151,8,235,3,398,151,8,235,3,398,151,8,234,3,395,148,8,232,3,378,147,8,228,2,335,136,6,215,2,288,120,6,212,2,243,109,5,195,2,184,94,2,177,2,62,56,0,122,2,15,32,0,86,1,152.71346585660376,155.44103308050313,28456.866884308023,38.69263939999998,75.1747776,126.01892120000001,146.19276179999997,160.032471,172.26796900000005,183.522815,199.14241960000007,224.0074184,38.69263939999998,75.1747776,126.01892120000001,146.19276179999997,160.032471,172.26796900000005,183.522815,199.14241960000007,224.0074184,55.797376614958694,138.36384815584185,192.7505245938859,223.91898437273937,236.87396391561668,249.0259123430185,265.25319987384006,288.6147410088133,316.80792185023085,1519.9295714076354,9051.167267597968,16894.297542226923,23712.230006682512,26725.739247646274,29636.046363670237,32968.11134955666,39030.70383749472,47384.71478406364
0,481,5,373,212,1,242,2,307,193,1,198,2,237,94,1,135,2,171,36,0,115,0,146,22,0,92,0,126,14,0,77,0,107,9,0,63,0,97,6,0,56,0,80,5,0,46,0,65,2,0,27,0,48,2,0,9,0,12,0,0,248,7,485,313,19,248,7,485,313,19,248,7,485,313,19,246,7,485,311,19,243,7,484,310,18,236,7,473,309,17,219,7,462,301,17,204,7,448,279,16,187,4,436,253,12,162,1,404,221,10,75,1,320,134,6,34,0,252,73,4,123.27987072294776,126.01890829384328,27335.752425369028,38.06115349999997,47.874841200000006,56.9971278,67.88237359999998,78.58187850000004,93.81275280000003,115.8635314,167.6261474000001,279.23593270000003,38.06115349999997,47.874841200000006,56.9971278,67.88237359999998,78.58187850000004,93.81275280000003,115.8635314,167.6261474000001,279.23593270000003,56.916439177794395,74.12807518000562,86.73982822192816,99.85174915907066,113.60863358322254,140.45866335243187,166.80633407964245,250.68162809130786,411.48297511252906,1503.0335707286995,2533.3289172389595,3553.1855684338357,4679.38803379829,6065.318590131497,9276.129138249978,12819.115144304269,29490.14666343403,75778.27475867796
0,1420,189,1501,540,1,497,53,1190,519,1,374,36,981,306,1,263,19,781,176,0,194,12,678,124,0,150,4,594,100,0,113,2,528,79,0,88,2,467,61,0,67,0,409,52,0,46,0,327,34,0,24,0,231,18,0,2,0,71,4,0,508,64,2010,1050,19,508,64,2010,1050,19,508,64,2009,1050,19,508,64,2008,1049,19,503,63,2006,1047,19,492,61,1982,1038,18,468,55,1947,1002,16,435,43,1904,941,14,402,34,1867,881,10,347,21,1793,768,7,222,7,1562,455,3,113,4,1322,203,2,183.79122931087375,176.6244211454396,50081.60072557422,46.728882,61.06814500000007,77.888733,98.25027499999999,119.349949,151.077934,202.29702,304.340759,452.85278300000004,46.728882,61.06814500000007,77.888733,98.25027499999999,119.349949,151.077934,202.29702,304.340759,452.85278300000004,70.30606149363129,91.20500310202443,111.49950210246364,148.43790183592193,172.06976362038122,227.50315597807574,312.3876073617293,455.5935424376429,617.3438093299418,2283.883122667081,3938.5292678854357,5823.627356062497,10346.334299309941,13824.519311646449,24291.764577165846,43196.35341725001,87280.39776430781,159406.55730361963
0,193,51,16,197,2,139,37,7,195,2,93,22,5,134,2,62,18,3,69,1,49,14,3,43,1,39,14,3,27,0,34,9,3,18,0,25,5,3,13,0,21,5,2,6,0,12,3,2,5,0,3,0,2,0,0,0,0,0,0,0,142,59,16,236,6,142,59,16,236,6,142,59,16,236,6,141,59,16,236,6,140,58,16,234,6,133,57,16,229,6,125,51,16,217,6,112,50,15,206,6,99,40,15,184,5,81,30,12,164,5,38,17,10,105,1,18,7,7,47,0,105.41548371459696,104.88717394117647,17681.702581525176,30.778821000000004,36.524365600000024,45.19877960000008,59.16151380000002,79.28289800000005,99.8190366,124.027808,155.1163454,188.9473788,30.778821000000004,36.524365600000024,45.19877960000008,59.16151380000002,79.28289800000005,99.8190366,124.027808,155.1163454,188.9473788,45.33260857519523,53.27853482317263,66.54150718787298,85.94744208707667,115.98642595047394,157.64262604908507,187.5044238883882,224.063277405953,263.8696716112519,990.8695696024765,1351.5861198516923,1921.2172182295112,3514.493609619338,5626.0980362785285,10813.434620937289,15367.550459873044,24118.068959556003,32721.64595448641
0,342,332,14,387,3,125,293,2,380,3,103,212,0,244,1,92,145,0,145,0,79,116,0,84,0,70,95,0,61,0,62,75,0,43,0,54,60,0,27,0,42,48,0,16,0,28,38,0,7,0,20,28,0,4,0,4,4,0,0,0,112,454,0,500,12,112,454,0,500,12,112,454,0,500,12,112,454,0,499,12,112,454,0,497,11,108,452,0,490,10,98,437,0,470,10,84,423,0,452,9,71,413,0,428,9,55,388,0,397,6,19,297,0,274,3,5,217,0,189,1,104.96889328107606,107.22497419202226,15309.210347777693,29.77872890000002,34.38798860000004,43.180962300000004,79.73003539999999,104.69425550000005,121.83239440000006,138.75526580000002,156.94733859999997,182.62413010000006,29.77872890000002,34.38798860000004,43.180962300000004,79.73003539999999,104.69425550000005,121.83239440000006,138.75526580000002,156.94733859999997,182.62413010000006,44.13205752565931,49.83484008706913,63.34329608948734,130.3067332130883,160.3265399666883,175.91448514170628,207.26744644418955,230.70406165761318,256.454361555814,922.7901901441265,1197.0650911055568,1860.4867019529127,6302.304836023671,11638.348892066315,14651.271656928546,19727.20601285461,25046.7458995075,31165.511428660946
0,1242,58,114,381,0,949,19,73,366,0,684,11,50,212,0,467,6,39,121,0,346,6,37,82,0,284,4,32,61,0,238,0,24,44,0,204,0,21,28,0,166,0,18,14,0,120,0,13,9,0,86,0,9,5,0,14,0,1,1,0,1010,26,152,583,24,1010,26,152,583,24,1010,26,152,583,24,1010,26,152,583,24,1005,25,151,583,24,995,24,147,579,23,962,19,139,541,22,926,17,135,510,20,885,12,125,477,18,813,8,114,404,16,560,4,76,227,8,324,0,48,99,3,112.14991267799445,111.81407634150419,19498.795313844683,46.0523168,59.22238840000002,69.85990020000001,80.69811419999999,90.51800600000001,101.21151360000002,112.53443299999998,130.42879720000005,168.78749400000004,46.0523168,59.22238840000002,69.85990020000001,80.69811419999999,90.51800600000001,101.21151360000002,112.53443299999998,130.42879720000005,168.78749400000004,69.24053524854087,87.95409730287278,104.36537322156951,116.26623971808506,137.04744075292382,149.42773170968078,163.87207818981707,181.29916977925427,231.832601453845,2258.337116462997,3641.838212456488,5186.14371878422,6387.215210343695,8793.106787720457,10277.965662022178,12222.587778037407,15017.213912182744,24631.111195108777
0,466,52,40,163,5,350,33,14,159,5,288,25,11,88,2,233,17,6,46,2,194,13,3,31,1,172,12,2,20,1,153,11,1,15,1,134,9,1,12,1,117,7,1,7,1,101,3,1,3,0,69,2,1,2,0,23,0,0,0,0,369,54,23,261,19,369,54,23,261,19,369,54,23,261,19,369,54,23,260,17,363,54,23,258,17,345,52,22,252,16,323,48,21,245,15,289,44,19,231,12,259,39,17,216,11,212,32,14,194,8,117,25,9,121,3,46,14,3,63,3,142.96207371074382,140.62865556060606,29133.222747984688,36.132397000000005,49.518112,77.6804085,99.60293599999997,117.47750850000001,139.45184400000002,164.565296,192.083641,257.46867800000007,36.132397000000005,49.518112,77.6804085,99.60293599999997,117.47750850000001,139.45184400000002,164.565296,192.083641,257.46867800000007,51.900945324347504,73.2446742453204,118.01567809721433,155.09997971126504,181.453553490306,213.07917309521912,237.0551338215633,274.9815249004013,373.8543896696216,1237.2459316138834,2420.9014923001487,6350.646528559174,11034.281427875187,15060.598994373377,21369.14366465842,26062.593119686095,34408.33371920228,58025.84951563332
0,182,40,13,137,2,142,30,3,132,2,116,21,1,91,1,91,19,1,65,0,83,16,1,42,0,76,15,1,38,0,67,11,1,32,0,57,9,1,21,0,54,5,1,16,0,43,3,1,12,0,29,2,1,7,0,1,0,1,0,0,145,44,3,175,7,145,44,3,175,7,145,44,3,175,7,145,44,3,175,7,143,43,3,175,7,139,39,3,169,7,127,32,3,160,4,113,25,3,155,4,99,21,3,140,4,80,16,2,125,4,22,6,1,72,1,5,3,1,44,0,136.27745013903746,137.99704593048128,29622.155943520047,42.95163620000003,52.47529340000005,63.85113260000006,86.3113524,109.0619165,136.88428920000007,157.6505888,181.6745598,227.15619510000002,42.95163620000003,52.47529340000005,63.85113260000006,86.3113524,109.0619165,136.88428920000007,157.6505888,181.6745598,227.15619510000002,64.66441081732043,77.91885614651784,95.14728465885074,134.53893352631013,169.35366462419177,204.42246037514823,230.41915173268225,257.8996564818767,317.0821024811805,1985.8013924462525,2942.780882441925,4113.5277357170235,8748.57647485813,13059.494857321759,18825.75188853288,25428.78479998157,31048.01521552396,48308.13960753562
0,964,105,676,274,4,402,34,579,269,4,270,23,468,163,0,176,16,360,101,0,127,12,310,64,0,101,9,268,45,0,71,4,223,28,0,58,2,197,20,0,45,2,167,14,0,33,1,132,8,0,13,0,76,3,0,0,0,18,1,0,387,43,1115,463,15,387,43,1115,463,15,387,43,1115,463,15,387,43,1115,462,14,385,42,1113,458,12,382,41,1099,448,12,356,35,1070,434,12,319,31,1054,422,11,294,23,1026,395,10,249,16,980,352,7,136,5,851,213,4,56,2,726,107,2,204.61897091151752,192.55897018388532,58594.82574245919,49.5030222,65.20809380000003,85.1606278,105.62199759999997,127.37196300000002,170.02793,248.09398819999996,356.5855100000002,517.5417424,49.5030222,65.20809380000003,85.1606278,105.62199759999997,127.37196300000002,170.02793,248.09398819999996,356.5855100000002,517.5417424,76.6617666737386,97.96220885171992,131.2634495284844,157.0747004613245,184.0084669440508,259.35205179871565,374.80911593569186,540.3206840159714,645.2839630299482,2782.605011270119,4498.416404948617,7597.8283019115825,11499.759533789509,15625.074254009645,31447.992540332143,61054.49670584837,113818.72649162347,184856.10351266287
0,337,24,60,282,0,255,14,24,279,0,199,9,18,182,0,149,3,8,94,0,126,3,6,60,0,108,3,4,44,0,93,2,2,33,0,79,2,2,25,0,68,1,1,22,0,60,1,1,12,0,41,0,1,2,0,15,0,0,0,0,262,27,20,392,2,262,27,20,392,2,262,27,20,392,2,262,27,20,392,2,260,27,20,389,2,254,26,18,384,2,227,24,16,368,2,196,20,16,350,1,154,19,14,332,0,109,16,13,306,0,36,7,10,171,0,10,5,9,53,0,99.9438397837838,99.20972078093884,16992.310730204117,34.676073599999995,38.54201659999998,41.59652099999998,47.17591520000002,63.286150000000006,93.7936032,117.62520140000001,149.9785524,189.82548760000003,34.676073599999995,38.54201659999998,41.59652099999998,47.17591520000002,63.286150000000006,93.7936032,117.62520140000001,149.9785524,189.82548760000003,50.17394761169787,55.38744731982136,59.579451741767755,66.62088137975164,98.27724454750187,150.78289558302185,175.65586333877138,220.65153640145735,262.6628983337607,1200.1797836055962,1496.1769272156666,1716.8736408646678,2147.9162454970915,4557.816575617558,10525.009675128264,14453.319316352023,22510.362232019503,31407.94568829167
0,503,115,14,58,2,404,103,9,55,2,312,82,7,26,1,241,51,6,13,0,199,35,4,10,0,167,24,4,9,0,144,18,4,6,0,117,10,2,1,0,94,7,1,1,0,72,4,0,1,0,44,2,0,1,0,10,0,0,1,0,404,159,15,105,9,404,159,15,105,9,404,159,15,105,9,404,159,15,104,9,403,158,15,104,8,388,152,15,99,7,358,140,15,94,7,322,133,14,87,5,274,107,13,84,4,200,91,11,73,3,81,51,7,42,2,26,23,6,22,2,139.0325453511561,140.90699191618498,23383.31301844746,59.57875969999997,78.05744579999998,98.15216860000002,113.63037160000005,129.028351,146.75678719999996,164.1644547,185.0006288,211.8714473,59.57875969999997,78.05744579999998,98.15216860000002,113.63037160000005,129.028351,146.75678719999996,164.1644547,185.0006288,211.8714473,91.29638644532793,117.28067413168527,149.3349399382264,169.28686168466328,187.38300219860346,221.6917116022081,237.3302933129013,262.0943243898764,313.3947094679443,3888.931884887032,6375.063329028508,10403.686907791369,13525.442678082807,16251.187884694298,23318.917426255404,26916.250908731305,31543.97770127439,46167.950603858786
0,1165,231,195,585,43,590,77,58,442,43,506,52,31,293,36,438,32,10,183,29,383,25,6,131,24,353,20,2,106,19,329,15,2,81,14,303,12,1,54,10,267,10,0,46,8,238,7,0,32,4,183,5,0,17,0,78,1,0,3,0,601,113,3,1218,284,601,113,3,1218,284,601,113,3,1218,284,601,113,3,1217,284,594,112,3,1212,274,561,103,3,1190,258,498,97,3,1152,212,442,83,3,1100,175,357,72,2,1030,135,258,54,2,933,80,89,21,0,555,13,26,10,0,222,2,169.3623438346102,158.24442903830553,46233.35863218029,33.283227799999985,39.0429018,48.0171388,96.63832400000001,130.41924999999998,156.53494280000007,181.68651119999998,240.53418159999995,439.186017,33.283227799999985,39.0429018,48.0171388,96.63832400000001,130.41924999999998,156.53494280000007,181.68651119999998,240.53418159999995,439.186017,48.66044719807398,56.61586164967444,69.20072368266378,156.47656120592558,189.29788827030808,225.78639724470193,249.96430063061425,331.3748271216732,601.5648232926623,1133.2133990670086,1552.1402694337366,2260.913148762704,11349.122623762758,16788.181199446015,24374.06852950205,29644.804568846594,50907.46596381403,155502.4087422392
0,796,118,71,231,1,591,78,33,231,1,473,59,18,155,1,375,29,11,94,1,323,20,8,59,1,282,15,8,52,1,247,7,7,37,1,223,6,6,29,1,188,5,5,20,1,146,2,3,16,1,100,0,1,8,0,26,0,0,0,0,603,129,42,437,6,603,129,42,437,6,603,129,42,436,6,602,129,42,436,6,599,128,41,433,6,578,126,41,418,5,512,118,39,403,5,439,107,33,386,4,351,97,30,364,4,264,85,27,326,3,77,44,16,181,3,18,25,6,81,1,117.28816376170913,115.30893785127363,16881.733960878017,40.51995839999999,49.50663280000001,74.31389460000004,97.81837479999999,112.37179599999999,128.5105848,146.4494298,167.3797262,195.1786348,40.51995839999999,49.50663280000001,74.31389460000004,97.81837479999999,112.37179599999999,128.5105848,146.4494298,167.3797262,195.1786348,60.0355634263589,73.74512093489102,108.55164807717006,151.97654620278453,168.80192800160023,181.59265556685,210.953316603469,231.58422676986578,257.6599062456139,1725.8526437129829,2636.744428757434,5108.745822558751,10988.827960119725,13286.970131853424,15444.48856865957,21076.57951881861,24863.897659984475,31004.26721999763
0,395,143,4,26,6,279,134,1,25,6,219,110,0,13,3,164,88,0,8,2,124,70,0,3,1,102,59,0,2,1,84,44,0,2,1,67,34,0,1,0,51,27,0,0,0,42,21,0,0,0,27,12,0,0,0,2,1,0,0,0,285,228,2,46,13,285,228,2,46,13,285,228,2,46,13,285,228,2,46,12,280,224,2,46,11,264,216,2,42,10,232,197,2,42,10,193,170,2,41,8,161,155,2,41,6,121,124,2,37,4,43,57,1,26,2,13,24,1,11,1,141.2436080487805,145.8529296794425,23957.838850771615,59.19591179999997,83.09716179999997,102.16525040000002,115.0036562,130.048965,146.95834940000003,160.1056459,180.92622219999998,210.63115749999997,59.19591179999997,83.09716179999997,102.16525040000002,115.0036562,130.048965,146.95834940000003,160.1056459,180.92622219999998,210.63115749999997,104.91377697445459,148.90639148791124,165.28538950114205,177.75813598476506,192.79836772485282,215.27840808293524,229.37494968130335,253.063984003298,297.5800034422532,4677.81436924902,10114.99317958415,12529.032111485414,14187.669197704476,17034.57799199131,21670.581391996668,24672.193617183962,28830.645616872156,41565.787228165675
0,511,130,223,255,2,272,90,134,248,2,216,62,101,136,1,177,52,67,72,0,144,40,52,51,0,130,33,37,36,0,113,23,25,25,0,93,20,24,17,0,81,18,15,10,0,59,15,12,3,0,45,7,7,0,0,12,2,1,0,0,271,128,233,479,10,271,128,233,479,10,271,128,233,479,10,271,128,233,478,10,268,128,233,474,9,260,125,231,466,9,242,114,226,440,9,217,109,217,418,8,180,102,202,395,5,131,85,180,355,2,52,39,122,231,0,21,23,85,105,0,126.5861265486173,126.96462310347903,26200.9789500839,36.33069800000001,45.60760499999998,55.958670999999995,67.7706300000001,91.679626,123.04168700000004,157.670654,181.22277899999995,223.09659499999995,36.33069800000001,45.60760499999998,55.958670999999995,67.7706300000001,91.679626,123.04168700000004,157.670654,181.22277899999995,223.09659499999995,53.175157173301386,68.04801070944353,81.45626603165766,100.2558531061165,155.41625108743966,185.0652366759565,224.41736866900095,255.15417321511353,316.56546932048667,1324.9876787613948,2194.9087191245294,3142.3303930502157,4725.574403222016,10764.241699984172,15793.961225376761,24409.477840083437,31003.66859622675,47766.33323729318
0,854,85,138,130,1,648,61,92,128,1,524,39,63,80,0,415,26,41,33,0,347,14,30,25,0,300,11,21,15,0,266,9,16,11,0,233,7,11,7,0,196,3,8,5,0,160,3,6,4,0,121,3,3,3,0,46,0,0,0,0,647,114,171,264,12,647,114,171,264,12,647,114,171,264,12,645,113,169,264,12,638,113,169,261,12,611,111,166,258,12,552,109,160,246,12,486,106,154,235,11,427,95,147,216,10,325,83,138,195,10,122,58,102,116,7,35,27,78,53,3,127.84845804056292,124.6450500182119,21125.054886819158,41.93041339999996,65.89183340000002,86.23352379999993,101.8319884,116.888882,132.1149098,148.9132178,170.39491260000008,197.60784230000002,41.93041339999996,65.89183340000002,86.23352379999993,101.8319884,116.888882,132.1149098,148.9132178,170.39491260000008,197.60784230000002,61.20768106542306,99.27748281678463,129.18012031330335,151.8572749410494,169.65924916031474,185.55374568395058,215.47769027020993,234.21806422959946,272.79952921906386,1806.6490654513427,4600.665793030199,7736.096736046309,10784.644457932312,13586.165078687725,16007.308699492805,22152.46033756509,26242.585566551486,34700.27054569406
0,767,46,32,179,0,701,32,11,174,0,621,21,9,96,0,525,12,7,47,0,469,9,6,29,0,429,8,5,20,0,386,6,4,14,0,345,5,3,8,0,305,4,2,6,0,263,1,1,5,0,210,0,0,2,0,79,0,0,1,0,714,44,14,248,4,714,44,14,248,4,714,44,14,248,4,713,44,14,248,4,708,44,14,247,4,690,43,14,240,4,627,42,14,234,4,577,42,13,224,3,504,38,12,212,2,411,34,11,192,2,154,19,6,99,1,41,7,3,34,1,121.77029873535156,125.36036382714843,19707.03612617202,43.17893069999998,65.58394760000002,91.23698489999998,104.30244099999999,114.81277499999996,126.0698074,139.7564476,158.8023898,190.51855400000005,43.17893069999998,65.58394760000002,91.23698489999998,104.30244099999999,114.81277499999996,126.0698074,139.7564476,158.8023898,190.51855400000005,63.91822217670071,102.13636689826228,136.61175045942107,155.46509718707182,168.2531608776069,181.4336968737537,202.03634148071708,230.95264063280936,267.4417550329807,1989.2502991687152,4648.31587740902,9128.95594292375,11669.671415990053,13755.93285856054,15786.669060832382,19807.35559359505,25570.7146952671,33647.72747549149
0,1620,159,106,113,6,1249,134,83,106,6,961,87,58,76,5,725,56,50,41,4,586,39,36,27,4,500,30,29,23,4,415,23,24,18,2,352,19,20,12,2,286,11,13,8,2,222,9,10,3,2,148,4,9,2,0,36,0,3,1,0,1285,260,221,210,28,1285,260,221,210,28,1285,260,221,210,28,1285,258,221,209,28,1279,256,220,203,28,1254,253,214,198,26,1176,245,208,190,26,1073,232,200,176,25,956,217,190,168,21,821,197,173,152,18,482,121,138,86,15,218,83,103,47,12,118.53310461327345,120.21406204241518,18342.96475213004,54.15755610000002,69.01997059999998,81.3289732,92.11942780000007,102.636167,114.63911460000003,127.7017118,147.77030000000002,179.57654249999996,54.15755610000002,69.01997059999998,81.3289732,92.11942780000007,102.636167,114.63911460000003,127.7017118,147.77030000000002,179.57654249999996,85.97972642456952,107.31152221893166,123.82683094247793,141.3644963698204,154.6819160727382,168.950156634014,182.17756368429852,211.56069388700598,250.83140083556327,3464.9365656881596,5356.636996672505,6828.772017179796,9326.311397432692,11016.632889171073,12953.598040381268,15320.632263470552,20881.88213033503,28977.616092675064
0,437,28,87,113,3,348,22,44,109,3,276,12,30,63,0,209,8,17,24,0,179,7,12,13,0,147,5,7,6,0,130,3,6,4,0,116,2,5,1,0,96,2,4,0,0,82,2,2,0,0,58,2,2,0,0,17,0,0,0,0,366,27,62,196,17,366,27,62,196,17,366,27,62,196,17,366,27,61,196,16,362,27,59,193,16,354,26,55,188,15,325,25,53,179,14,304,22,48,164,11,277,20,45,157,10,234,15,40,136,8,107,8,27,76,4,46,5,14,46,2,114.99682892514969,115.16235549700598,16743.47191612398,34.825887899999984,51.7141774,64.21580259999995,82.94660000000005,98.12387050000001,115.0080592,137.12068560000003,164.17625720000004,208.81648740000003,34.825887899999984,51.7141774,64.21580259999995,82.94660000000005,98.12387050000001,115.0080592,137.12068560000003,164.17625720000004,208.81648740000003,52.09121867702224,76.63806948095026,99.69585090639416,130.20553572528945,152.25439330335874,176.13593607720068,211.19660730408668,247.15284199574216,287.88981127231125,1264.477833310947,2781.954925760618,4716.512559403445,7552.539616760907,10641.880242753741,13901.924906948974,21271.686445411746,26845.078289718193,35102.040113236755
0,1256,107,99,66,3,961,77,87,66,3,668,52,70,35,3,480,32,54,21,1,372,23,50,9,1,302,15,40,5,0,250,12,35,2,0,197,9,31,2,0,145,6,25,2,0,101,4,22,2,0,65,2,17,1,0,11,0,3,0,0,1023,130,220,143,15,1023,130,220,143,15,1023,130,220,143,15,1023,130,219,143,15,1015,129,216,142,15,1002,125,211,139,13,953,110,204,133,12,894,98,197,126,11,814,83,191,119,11,706,59,177,103,10,412,27,136,50,7,198,12,100,16,3,136.26680673546701,134.8016239470934,25575.78982620287,62.43780499999998,77.99908499999998,88.48834199999999,98.07946700000002,107.788395,119.54550200000001,135.41574099999997,159.93461599999998,207.039505,62.43780499999998,77.99908499999998,88.48834199999999,98.07946700000002,107.788395,119.54550200000001,135.41574099999997,159.93461599999998,207.039505,97.85579156275655,114.28162879662433,136.91051701973626,146.87910795149432,158.060226061339,172.78875925912132,188.09990554307313,227.30117181923288,316.33773763796074,4475.0621457222205,6045.017676222976,8917.249660609936,10151.328350364496,11742.4354201768,13745.05467956156,16272.308583283053,24513.667595874438,44898.416315416354
