class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
4,496,483,41,89,3,131,779,7,189,6,60,635,2,158,3,24,452,0,130,2,12,317,0,89,1,159.11465666187053,159.09612985251798,31342.91838047096,64.27576040000002,87.5184878,106.82788960000002,126.00222820000005,146.61901450000002,165.99262999999996,182.3018179,203.0917114,261.97660609999997,64.27576040000002,87.5184878,106.82788960000002,126.00222820000005,146.61901450000002,165.99262999999996,182.3018179,203.0917114,261.97660609999997,97.65361637327646,144.30765430525673,164.24582222721097,180.2009987779079,220.0845995620208,235.50765302997314,259.094149208924,303.5721062952106,341.38472716809974,4520.749690300337,9877.04990087736,12660.344496994116,15293.111486803715,22780.165176405117,26451.213527297732,31271.375969948356,43937.77941478563,55953.40082097321
4,1148,1265,97,133,3,119,2118,52,353,4,57,1733,23,299,3,19,1245,2,258,1,7,829,0,205,1,143.3727627755102,146.4682964436886,23585.708568419435,75.24377450000003,95.937057,108.7483595,120.640534,133.649047,147.603942,165.32937249999998,182.843948,205.75198,75.24377450000003,95.937057,108.7483595,120.640534,133.649047,147.603942,165.32937249999998,182.843948,205.75198,112.42519155131475,151.555757965227,166.03172561620528,177.80384985332864,193.05562483651767,221.1706393750142,234.0166426717367,252.50814058592283,304.27667963370465,5762.068738606145,10888.49225874018,13104.645311874992,14922.931074814178,17251.567843373476,23393.251463168323,26104.455457397657,29791.727525215265,43206.20839769098
4,532,712,249,929,2,232,435,48,1695,14,130,256,12,1200,10,77,126,4,723,8,23,57,1,376,7,155.0586798007426,155.8478988461221,36199.45496751716,56.04428659999998,66.94315840000004,82.5170422,102.7595704,118.02578799999998,138.01755360000007,167.62893590000002,200.9896486,304.24769590000005,56.04428659999998,66.94315840000004,82.5170422,102.7595704,118.02578799999998,138.01755360000007,167.62893590000002,200.9896486,304.24769590000005,83.77819568760307,96.36048754660658,114.38627347026419,150.92540587891048,168.68107278134363,199.67694837804336,241.6769053934118,307.08263890512063,452.7238006902193,3412.814001147048,4497.303688323083,6119.405539117092,10898.346811616238,13737.3093886069,17978.261558424885,27967.23114615663,44411.07852121748,91913.89103520062
4,1067,542,751,1839,71,441,431,140,2832,426,281,338,48,2278,379,169,226,10,1635,309,90,142,3,1068,259,145.5888981763466,146.83484524918032,36593.73246333946,49.225099700000015,58.164349599999994,67.31210989999998,78.88544979999998,95.26890599999999,115.203094,141.90959779999994,189.67517700000002,334.70690329999996,49.225099700000015,58.164349599999994,67.31210989999998,78.88544979999998,95.26890599999999,115.203094,141.90959779999994,189.67517700000002,334.70690329999996,74.86778988984312,86.42270523259111,97.67297062729703,111.72502253789241,147.19723016015377,169.52025884029962,215.07656523870838,292.0972701236,479.54144825629265,2703.57844788994,3550.8297479558064,4530.043369490013,5778.496503374179,9965.402492665555,13091.586827532235,20521.680860089124,37548.54904612314,100904.97625930695
4,2632,2159,757,1997,9,782,1671,50,4914,137,431,1105,34,4484,109,195,640,14,3874,77,73,350,8,3113,55,113.4146644184538,113.21174583121525,18531.420520123454,48.91528579999996,57.67622080000004,67.19831599999995,77.57796759999998,90.75114099999999,105.50031160000006,121.56055719999992,144.63649600000002,185.45375340000004,48.91528579999996,57.67622080000004,67.19831599999995,77.57796759999998,90.75114099999999,105.50031160000006,121.56055719999992,144.63649600000002,185.45375340000004,75.1658340443866,87.27256222532922,98.49078736067322,109.35910210240874,137.78754289461284,153.83884754073304,171.96457230338956,211.32077614167088,265.3947740797517,2689.7007619768674,3621.9400216595473,4552.089590876163,5562.862565536826,9006.64095306966,10970.363164899782,13825.545481038665,20631.805404509036,32186.540697516124
4,790,562,63,380,66,411,431,19,665,335,342,313,12,548,298,293,216,5,417,262,237,135,1,304,214,235.51949285867812,244.38930143041375,96163.15279964748,53.56886300000001,62.010040000000004,75.21533200000002,102.77819900000003,134.818787,191.04400600000002,301.084808,513.421539,591.0030519999999,53.56886300000001,62.010040000000004,75.21533200000002,102.77819900000003,134.818787,191.04400600000002,301.084808,513.421539,591.0030519999999,78.63561066114681,90.4907010019623,111.09107978108604,160.83978770177498,217.3283659260877,306.7718890590545,448.28598656515965,728.4738594884283,827.4292924516574,3003.6620290282854,3944.226141735174,5755.340785734832,11976.365592808364,19969.545166920805,42657.023318319385,95813.38361624093,256097.85018551204,341436.2104445873
4,1117,1106,981,2280,2,158,1145,342,3821,20,69,887,160,3086,14,21,555,43,2329,9,6,335,8,1565,5,117.94069364564346,118.28654700874955,21183.951339357875,45.72904249999998,53.8981940000001,64.11350999999999,79.805756,97.636337,110.10534600000003,123.67227149999995,144.39538599999992,196.8869745,45.72904249999998,53.8981940000001,64.11350999999999,79.805756,97.636337,110.10534600000003,123.67227149999995,144.39538599999992,196.8869745,67.89066268993264,80.38624756666546,94.66561871995978,113.11333764303971,147.30769237921868,160.588573047073,173.49512448330586,211.0273135983339,298.20716899487877,2243.372104186885,3108.5230612697096,4236.747717883944,5892.00663279353,10476.713182101947,12287.059458561078,14373.999035430868,21334.69641579145,41215.67534142548
4,971,822,1064,3432,5,202,639,126,5303,24,88,483,48,4677,14,32,283,15,3831,10,8,162,3,2802,6,101.46647839259612,103.60124625850017,18039.918628081236,41.3653319,47.23527840000008,53.150314099999996,60.39196740000001,69.17948150000002,81.58498800000001,100.73410629999992,124.21463300000003,191.51006459999994,41.3653319,47.23527840000008,53.150314099999996,60.39196740000001,69.17948150000002,81.58498800000001,100.73410629999992,124.21463300000003,191.51006459999994,63.69554676892952,72.14517305223305,79.95657862762624,89.10611047095198,99.59175204764671,111.22956372241661,147.81650438681012,176.71679154996679,296.55003748691433,1953.9596002806043,2496.7916687318047,3061.3275343310966,3730.4899308191175,4617.141104663398,5768.473386312879,10278.648549702964,14656.630083765865,40296.222630688535
4,715,893,239,717,5,152,1090,45,1272,10,50,808,17,1061,9,13,526,2,816,6,3,318,1,534,5,138.54927341884002,140.78749337135073,27741.135069598484,49.71849220000002,60.17036159999996,70.88394780000004,88.78750439999997,112.69708199999997,138.29483680000004,163.24558119999995,188.0145908,247.23729820000017,49.71849220000002,60.17036159999996,70.88394780000004,88.78750439999997,112.69708199999997,138.29483680000004,163.24558119999995,188.0145908,247.23729820000017,74.74770362292102,88.81774723179964,102.51625833070227,140.14732808179792,168.8016713416875,212.20157223957827,235.12557692169852,269.7848382028553,354.6528199632354,2678.8680352986985,3777.571574214013,4985.425334819819,9265.850621110787,13532.825090089795,21803.982109204135,26483.04527070596,33258.706946098326,58481.37734050153
4,1454,1128,538,1033,9,496,1033,78,2485,70,233,655,38,2124,43,77,308,18,1664,23,26,134,7,1150,10,123.48177088755408,128.32356401273427,22649.280697071514,51.06323079999998,63.33271500000001,74.65223739999999,87.65491340000001,100.45725999999999,113.43664580000004,129.38324580000003,155.99881580000002,202.48108110000004,51.06323079999998,63.33271500000001,74.65223739999999,87.65491340000001,100.45725999999999,113.43664580000004,129.38324580000003,155.99881580000002,202.48108110000004,83.07827735800718,98.13534201948251,109.25080041545027,140.3794373193754,153.4361446040177,166.8303248151846,182.577578722554,225.72973696367612,305.89677914921657,3249.5634172431537,4457.098566530042,5537.874057826271,9390.481888533786,10943.260767393002,13011.0059990318,15460.240290301874,24273.36898541623,43508.08350922038
4,750,409,711,1356,20,228,238,334,2266,180,136,163,165,1672,148,72,99,64,1085,115,36,54,24,601,83,143.735873038817,146.19420846980898,32898.865200752974,51.432705,59.65734900000001,68.08123750000001,80.11607399999998,98.48330650000003,119.06924500000001,149.01023450000002,193.59808399999997,314.54921,51.432705,59.65734900000001,68.08123750000001,80.11607399999998,98.48330650000003,119.06924500000001,149.01023450000002,193.59808399999997,314.54921,77.71809793460073,89.43281740461379,100.42385971801558,114.9360222361921,152.19271640259115,175.30091889860472,222.86894569704643,302.94652466007625,450.59587134530534,2909.956263964744,3813.611740449941,4734.440091633312,6093.597178529351,10746.093177730665,14316.565437203315,22858.009886307584,41702.858005079775,91405.02234979765
4,875,717,237,751,2,259,838,77,1392,16,136,593,44,1165,12,63,377,23,927,6,29,213,14,647,5,117.27304968590238,119.44520702594889,20112.421788237778,49.640619100000016,60.5759128,69.3177187,80.13901339999998,93.64306600000002,106.72086460000003,121.1517769,146.13522940000001,202.47817520000004,49.640619100000016,60.5759128,69.3177187,80.13901339999998,93.64306600000002,106.72086460000003,121.1517769,146.13522940000001,202.47817520000004,76.42478985258457,90.3060477804946,101.39399767976676,112.83912769921031,143.3692766525839,157.10636736274648,171.46905631219963,219.70457546523897,307.16736485095214,2809.0860834717205,3930.5764280527574,4939.705689199873,5997.423457318525,9837.735234357362,11542.098811336917,14060.992621502966,22812.214109633398,44330.32325609795
4,1141,287,221,458,2,872,324,71,828,14,649,204,35,683,9,428,114,13,538,7,243,56,4,403,5,174.18322864201042,175.22295197107633,51526.133279022084,59.764215,73.84879160000001,89.10535540000001,103.388092,118.65844699999997,136.88403360000007,165.6928712,204.1616300000001,502.8524624,59.764215,73.84879160000001,89.10535540000001,103.388092,118.65844699999997,136.88403360000007,165.6928712,204.1616300000001,502.8524624,92.12764080900935,109.28320378119746,137.74580966244002,152.81029578248328,171.39319630398268,198.96051824443018,240.72073556509412,303.2708593342006,688.6500908988846,4056.8901488864303,5614.920456299612,9125.672577175174,10847.820996903247,13749.141454649633,17815.06016705143,27156.968865079412,42440.35238039527,211377.0171474
4,1115,444,409,1279,1,578,403,40,2221,6,306,221,16,1999,6,127,99,5,1662,2,35,38,2,1197,1,109.35914628448276,111.15634926077585,15196.91257962105,50.4675644,59.55394940000002,68.39186880000001,79.8392704,93.81881750000001,109.2416652,127.70137290000002,151.52895520000004,184.60923310000004,50.4675644,59.55394940000002,68.39186880000001,79.8392704,93.81881750000001,109.2416652,127.70137290000002,151.52895520000004,184.60923310000004,77.2834832953221,88.67923999023671,99.2386963645419,112.39163391640136,145.82882674877465,162.98694029927555,179.69663058133415,219.99943842901206,256.4681084836375,2835.2544845586976,3744.1844677760823,4708.636897675547,5963.043869390469,9991.725396177273,12369.028584355405,15107.19604270919,22946.047032324772,30078.38653459571
4,431,386,57,437,4,208,425,8,666,8,119,291,6,592,7,55,177,1,503,5,17,109,0,397,3,110.90945277262358,112.69499728897338,16407.53143268648,48.919671199999996,57.726965199999995,68.11900619999999,79.0368134,92.68969700000002,107.80368680000002,122.8710814,154.7002076,193.9023194,48.919671199999996,57.726965199999995,68.11900619999999,79.0368134,92.68969700000002,107.80368680000002,122.8710814,154.7002076,193.9023194,76.36269344806324,89.14795021959912,100.96362400600427,112.38901990359378,139.55662943271088,154.58961320063852,174.32883203885223,222.25876130368295,296.131251437264,2775.5691610192393,3827.6589454826953,4740.262292604186,5870.988244294727,9296.884475260546,11005.065803856265,14007.841709224802,23246.79164305998,40176.7230126692
4,1087,705,244,1413,0,380,584,0,2485,0,172,359,0,2384,0,53,185,0,2213,0,12,87,0,1949,0,113.17462539779648,115.30886963235722,17529.798801991452,42.773241600000006,50.21881080000004,59.714611800000036,71.84979880000002,91.03649899999999,112.64740020000002,143.01901559999993,173.447522,202.1101442,42.773241600000006,50.21881080000004,59.714611800000036,71.84979880000002,91.03649899999999,112.64740020000002,143.01901559999993,173.447522,202.1101442,65.46653197329996,76.53650079211334,88.77811167940297,102.42063359296492,141.62686924956384,169.3682947209797,216.5658680810917,242.83614241343852,302.159602891463,2055.1492647819405,2776.1693410398652,3654.1169312977227,4873.167252941739,9580.104610824385,13263.079346493736,22181.01981471163,27794.41661887418,43423.28516670069
4,2377,2031,1063,4727,1,906,1112,33,8131,17,535,727,18,7829,15,237,405,13,7348,11,71,236,9,6537,7,110.70930761741346,113.13222139141094,17030.653444138097,47.18427640000001,55.669470599999926,64.56413560000001,74.97995620000003,89.37292499999998,105.38865740000004,123.73331279999996,151.8101292,193.6488252000001,47.18427640000001,55.669470599999926,64.56413560000001,74.97995620000003,89.37292499999998,105.38865740000004,123.73331279999996,151.8101292,193.6488252000001,73.244936526221,85.44427745539612,96.11529256385894,107.62063308734413,138.76801355987766,155.15013771652545,174.6051748817436,222.00885928576704,294.0940895352025,2556.2190025785662,3457.4546576045345,4321.941644559483,5333.353930732387,9199.428957656948,11167.083020692346,14136.16800719851,23470.753215491804,40335.43964742009
4,61,102,1266,21982,0,5,14,11,23370,11,1,10,3,22661,10,1,7,1,21295,10,0,5,0,18876,9,76.66769656870702,76.96814190730854,9945.211515224324,38.0,43.221435000000014,47.860854999999994,52.27625200000001,57.225235,63.419068000000046,71.95680700000001,88.61639400000007,125.01947000000001,38.0,43.221435000000014,47.860854999999994,52.27625200000001,57.225235,63.419068000000046,71.95680700000001,88.61639400000007,125.01947000000001,55.6156818060328,62.74774801785964,69.31010788682211,76.10726610885912,83.04421275601935,91.12830724826445,100.68235164440786,126.37098960539606,172.9930893025354,1496.2544914982952,1916.2327391352155,2329.8049855090017,2805.5877768978553,3333.7829413402924,3980.639485621881,4862.6672311641605,7017.928729794502,14218.132939133464
4,291,312,117,592,3,42,343,1,915,14,18,266,0,828,7,9,191,0,704,5,4,133,0,518,4,92.7650859323194,93.60573026920153,12380.065968377756,43.968085,50.06788079999998,56.20136660000001,62.95373580000005,70.37042300000002,81.89880840000001,100.64182719999998,123.40623719999999,164.19471460000003,43.968085,50.06788079999998,56.20136660000001,62.95373580000005,70.37042300000002,81.89880840000001,100.64182719999998,123.40623719999999,164.19471460000003,65.96106703304088,73.8939612813081,82.26223132450392,91.7047076855462,100.14973096444825,111.50026485122598,149.35266597035584,173.66103543891217,232.1184514034958,2124.734248464702,2651.97585801598,3277.2115516229806,3974.301973609657,4776.891954915093,5828.3038706533225,10479.692412052642,14275.087289862466,26144.389734794393
4,549,607,340,2459,1,135,355,27,3414,25,68,219,17,3289,20,25,118,6,3043,12,4,63,3,2732,7,102.23474986703742,102.18719149393326,16688.271539286456,37.722714,44.195953,50.85690300000006,59.78381300000001,72.61809550000001,93.67028800000006,114.47943149999999,143.30706800000002,186.17676150000003,37.722714,44.195953,50.85690300000006,59.78381300000001,72.61809550000001,93.67028800000006,114.47943149999999,143.30706800000002,186.17676150000003,55.37304159267245,65.62765174599359,76.12831701178025,87.2364478952677,104.09319125535896,142.07095110683957,166.05183473468662,212.7117943797663,262.9497492365707,1486.9236914532157,2061.2759505986,2779.4491657901426,3603.8162499584496,4959.455959109271,9596.167711564149,12963.98593917506,21581.268713849644,31820.835301978557
4,4146,2829,90,195,3,1292,4986,16,944,25,567,3556,8,765,20,182,2018,1,565,16,42,998,0,370,9,122.62194959809996,124.71216254096103,16867.074935302036,64.01008839999999,80.09539759999998,95.196179,107.11954940000003,116.99586900000001,127.77365720000006,141.26590620000002,160.30983899999995,183.81555239999994,64.01008839999999,80.09539759999998,95.196179,107.11954940000003,116.99586900000001,127.77365720000006,141.26590620000002,160.30983899999995,183.81555239999994,99.29196058392674,120.16639535507503,147.00790357167233,158.66133440024768,170.16618310994392,180.62044736608019,202.93169635650202,225.98381228416662,253.24143196863076,4655.902270337043,6398.077878967694,10105.725683084518,11821.407293636968,13593.017149210484,15436.003334288036,18445.801041794144,24579.106816894327,30079.221964823042
